transaction_id,timestamp,store_id,city,country,store_type,product_category,product_name,unit_price,quantity,discount_applied,payment_method,customer_id,customer_age_group,customer_gender,loyalty_member,weather_condition,temperature_c,holiday_name,total_amount
29633,2023-12-26 00:09:55,37,Toronto,CAN,Standalone,Tea,Small Chai Latte,3.5,1,True,Credit Card,wuexgskh,55-64,Male,True,Rainy,0.2,,3.33
29634,2023-12-26 00:34:05,33,Melbourne,AUS,Standalone,Coffee,Medium Latte,4.32,2,False,Credit Card,48ck01qh,25-34,Female,False,Sunny,20.4,Boxing Day,8.64
29635,2023-12-26 00:37:50,5,New York,USA,Standalone,Coffee,Large Latte,4.6,2,False,Mobile Wallet,k8do2fj2,25-34,Female,False,Cloudy,4.0,,9.2
29636,2023-12-26 03:27:23,5,New York,USA,Standalone,Coffee,Large Mocha,5.2,1,False,Credit Card,86mb45y7,45-54,Female,False,Cloudy,4.0,,5.2
29637,2023-12-26 03:28:11,3,New York,USA,Mall Kiosk,Tea,Large Chai Latte,4.7,2,False,Credit Card,6hi8n2h1,25-34,Male,False,Cloudy,4.0,,9.4
29638,2023-12-26 03:29:25,19,London,UK,Standalone,Tea,Medium Green Tea,2.38,1,False,Cash,o1nx597k,25-34,Male,False,Sunny,3.9,Boxing Day,2.38
29639,2023-12-26 03:47:34,23,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,2,False,Debit Card,ehz54b8f,,Male,False,Rainy,6.0,Boxing Day,9.02
29640,2023-12-26 06:16:07,39,Toronto,CAN,Mall Kiosk,Coffee,Small Mocha,3.61,1,True,Mobile Wallet,y9lpk4p4,25-34,Male,True,Rainy,0.2,,3.43
29641,2023-12-26 06:30:51,13,Chicago,USA,Mall Kiosk,Coffee,Double Espresso,2.67,1,True,Credit Card,c12d5qii,18-24,Male,True,Cloudy,0.7,,2.54
29642,2023-12-26 07:06:43,43,Vancouver,CAN,Standalone,Tea,Large Chai Latte,4.56,2,False,Credit Card,33vqz559,55-64,Female,True,Rainy,6.3,,9.12
29643,2023-12-26 07:17:51,23,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,3,True,Cash,evw85ir1,55-64,Female,True,Rainy,6.0,Boxing Day,12.18
29644,2023-12-26 07:23:10,7,Los Angeles,USA,Standalone,Coffee,Small Cappuccino,3.53,1,False,Debit Card,2bxcoudo,,Female,False,Sunny,15.2,,3.53
29645,2023-12-26 07:23:23,27,Sydney,AUS,Standalone,Coffee,Small Mocha,4.46,2,True,Cash,9beuwdm0,35-44,Male,True,Rainy,17.0,Boxing Day,8.03
29646,2023-12-26 07:29:40,12,Chicago,USA,Airport,Coffee,Medium Americano,3.56,2,False,Cash,vtkszemr,25-34,Female,False,Cloudy,0.7,,7.12
29647,2023-12-26 07:33:43,37,Toronto,CAN,Standalone,Coffee,Small Cappuccino,3.31,1,False,Credit Card,iqr1bhf1,35-44,Female,True,Rainy,0.2,,3.31
29648,2023-12-26 07:38:47,18,London,UK,Mall Kiosk,Tea,Large Green Tea,2.64,1,False,Cash,rkqjb40j,65+,Male,False,,,Boxing Day,2.64
29649,2023-12-26 07:40:27,5,New York,USA,Standalone,Coffee,Double Espresso,2.9,1,True,Debit Card,r6bd2chc,25-34,Female,True,Cloudy,4.0,,2.61
29650,2023-12-26 07:44:53,22,Manchester,UK,Standalone,Tea,Large Matcha Latte,4.26,2,False,Cash,lf8n16d2,45-54,Male,False,Rainy,6.0,Boxing Day,8.52
29651,2023-12-26 07:48:14,24,Manchester,UK,Standalone,Sandwich,Chicken & Avocado Wrap,5.33,1,False,Mobile Wallet,9q4fnnwa,18-24,Non-binary,False,,,Boxing Day,5.33
29652,2023-12-26 07:58:30,19,London,UK,Standalone,Coffee,Medium Mocha,3.82,2,False,Credit Card,4kpluy3k,45-54,Male,False,Sunny,3.9,Boxing Day,7.64
29653,2023-12-26 08:00:02,30,Sydney,AUS,Standalone,Coffee,Small Latte,3.96,3,False,Cash,osuu2yj2,55-64,Male,True,Rainy,17.0,Boxing Day,11.88
29654,2023-12-26 08:00:05,13,Chicago,USA,Mall Kiosk,Coffee,Small Americano,2.49,1,False,Cash,3bqazgq1,18-24,Male,False,Cloudy,0.7,,2.49
29655,2023-12-26 08:00:40,2,New York,USA,Airport,Coffee,Medium Cappuccino,5.0,2,False,Cash,vx7ptxf1,25-34,Non-binary,False,Cloudy,4.0,,10.0
29656,2023-12-26 08:05:38,14,Chicago,USA,Standalone,Tea,Small Green Tea,2.38,4,False,Credit Card,26zm6s9i,35-44,Female,False,Cloudy,0.7,,9.52
29657,2023-12-26 08:16:11,35,Melbourne,AUS,Mall Kiosk,Coffee,Medium Americano,3.14,1,False,Credit Card,wqz8gcgx,25-34,Male,False,Sunny,20.4,Boxing Day,3.14
29658,2023-12-26 08:18:44,32,Melbourne,AUS,Standalone,Pastry,Scone,2.38,1,False,Credit Card,zdtsh4uc,18-24,Female,False,Sunny,20.4,Boxing Day,2.38
29659,2023-12-26 08:27:31,32,Melbourne,AUS,Standalone,Pastry,Blueberry Muffin,3.24,4,False,Credit Card,r69xdtvm,,Female,False,Sunny,20.4,Boxing Day,12.96
29660,2023-12-26 08:31:27,2,New York,USA,Airport,Pastry,Scone,2.75,3,False,Debit Card,qqlblu6f,65+,Male,False,Cloudy,4.0,,8.25
29661,2023-12-26 08:36:06,40,Toronto,CAN,Standalone,Tea,Medium Green Tea,2.58,1,False,Cash,buw6n55r,18-24,Male,True,Rainy,0.2,,2.58
29662,2023-12-26 08:42:32,43,Vancouver,CAN,Standalone,Coffee,Large Mocha,4.89,1,False,Credit Card,dy8jek2t,65+,Male,False,Rainy,6.3,,4.89
29663,2023-12-26 09:04:57,38,Toronto,CAN,Standalone,Tea,Small Matcha Latte,3.73,2,True,Cash,b89hbg24,55-64,Male,True,Rainy,0.2,,6.71
29664,2023-12-26 09:07:18,22,Manchester,UK,Standalone,Tea,Medium Chai Latte,3.44,2,False,Debit Card,yjd0pxil,18-24,Female,False,Rainy,6.0,Boxing Day,6.88
29665,2023-12-26 09:08:44,14,Chicago,USA,Standalone,Sandwich,Ham & Cheese Croissant,5.22,1,False,Credit Card,0m1f7cx5,65+,Female,False,Cloudy,0.7,,5.22
29666,2023-12-26 09:32:18,16,London,UK,Standalone,Coffee,Small Cappuccino,3.06,1,False,Mobile Wallet,heghw49a,25-34,Female,False,Sunny,3.9,Boxing Day,3.06
29667,2023-12-26 09:37:51,24,Manchester,UK,Standalone,Tea,Large Earl Grey,2.62,1,False,Credit Card,r3kjxog8,45-54,Female,False,Rainy,6.0,Boxing Day,2.62
29668,2023-12-26 09:46:10,7,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,4,False,Credit Card,alfpmr6p,35-44,Female,False,Sunny,15.2,,11.36
29669,2023-12-26 09:55:07,42,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,2,True,Credit Card,uuqtm09s,25-34,Female,True,Rainy,6.3,,5.08
29670,2023-12-26 09:58:59,2,New York,USA,Airport,Pastry,Scone,2.75,1,False,Credit Card,5qxe3cym,65+,Male,False,Cloudy,4.0,,2.75
29671,2023-12-26 10:10:43,1,New York,USA,Standalone,Tea,Small Matcha Latte,4.05,1,False,Credit Card,7zuzkxxw,55-64,Female,False,Cloudy,4.0,,4.05
29672,2023-12-26 10:25:37,12,Chicago,USA,Airport,Pastry,Scone,2.61,5,False,Credit Card,jm9gkutc,25-34,Male,False,Cloudy,0.7,,13.05
29673,2023-12-26 10:26:47,19,London,UK,Standalone,Coffee,Large Mocha,4.42,2,False,Credit Card,uxk9wx64,45-54,Male,True,Sunny,3.9,Boxing Day,8.84
29674,2023-12-26 10:27:34,42,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,2,False,Debit Card,gs01ch7x,45-54,Male,False,Rainy,6.3,,6.76
29675,2023-12-26 10:28:41,37,Toronto,CAN,Standalone,Coffee,Large Mocha,4.78,1,False,Credit Card,vq77po5s,55-64,Male,False,Rainy,0.2,,4.78
29676,2023-12-26 10:34:14,36,Toronto,CAN,Airport,Coffee,Large Mocha,5.98,1,False,Mobile Wallet,e5cw6i4x,18-24,Female,False,Rainy,0.2,,5.98
29677,2023-12-26 10:49:02,30,Sydney,AUS,Standalone,Tea,Medium Matcha Latte,4.95,1,False,Cash,h6ueiefl,18-24,Male,False,Rainy,17.0,Boxing Day,4.95
29678,2023-12-26 11:09:07,21,Manchester,UK,Standalone,Coffee,Large Cappuccino,3.77,1,False,Cash,do1p633r,35-44,Male,False,Rainy,6.0,Boxing Day,3.77
29679,2023-12-26 11:24:42,37,Toronto,CAN,Standalone,Coffee,Small Cappuccino,3.31,1,True,Mobile Wallet,039ra0cu,18-24,Male,False,Rainy,0.2,,2.98
29680,2023-12-26 11:41:50,44,Vancouver,CAN,Mall Kiosk,Coffee,Double Espresso,2.64,1,False,Credit Card,buzs38sj,45-54,Female,False,Rainy,6.3,,2.64
29681,2023-12-26 11:50:05,40,Toronto,CAN,Standalone,Pastry,Blueberry Muffin,2.76,1,False,Mobile Wallet,4r3aset5,35-44,Male,False,Rainy,0.2,,2.76
29682,2023-12-26 11:53:29,19,London,UK,Standalone,Pastry,Blueberry Muffin,2.55,1,False,Debit Card,8knoh81g,45-54,,False,Sunny,3.9,Boxing Day,2.55
29683,2023-12-26 11:55:29,42,Vancouver,CAN,Standalone,Coffee,Medium Americano,2.82,1,True,Debit Card,adl54i9h,45-54,Prefer not to say,False,Rainy,6.3,,2.26
29684,2023-12-26 12:07:45,43,Vancouver,CAN,Standalone,Tea,Small Matcha Latte,3.81,2,True,Mobile Wallet,0lol4bgm,18-24,Female,False,Rainy,6.3,,7.24
29685,2023-12-26 12:30:35,8,Los Angeles,USA,Airport,Coffee,Medium Mocha,5.51,3,False,Cash,cuz3xv3d,65+,Female,True,Sunny,15.2,,16.53
29686,2023-12-26 12:50:44,42,Vancouver,CAN,Standalone,Tea,Medium Green Tea,2.63,1,False,Mobile Wallet,38c0zxip,35-44,Male,False,Rainy,6.3,,2.63
29687,2023-12-26 13:00:57,17,London,UK,Standalone,Coffee,Double Espresso,2.46,1,False,Mobile Wallet,gb80ri9j,18-24,Prefer not to say,False,Sunny,3.9,Boxing Day,2.46
29688,2023-12-26 13:01:50,14,Chicago,USA,Standalone,Coffee,Medium Americano,2.85,1,False,Debit Card,fky1ctim,35-44,Male,False,Cloudy,0.7,,2.85
29689,2023-12-26 13:03:57,29,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,3,True,Credit Card,tl64736h,55-64,Male,True,Rainy,17.0,Boxing Day,11.66
29690,2023-12-26 13:58:17,24,Manchester,UK,Standalone,Tea,Medium Green Tea,2.3,2,False,Credit Card,v3gnw6pp,18-24,Female,False,Rainy,6.0,Boxing Day,4.6
29691,2023-12-26 14:06:33,22,Manchester,UK,Standalone,Tea,Small Green Tea,2.05,1,False,Credit Card,4ay0d6rb,65+,Male,True,Rainy,6.0,Boxing Day,2.05
29692,2023-12-26 14:12:27,28,Sydney,AUS,Mall Kiosk,Tea,Medium Green Tea,2.99,1,False,Credit Card,sxw9iozm,45-54,Female,False,Rainy,17.0,Boxing Day,2.99
29693,2023-12-26 14:19:37,32,Melbourne,AUS,Standalone,Merchandise,Coffee Mug,12.96,2,False,Credit Card,k6m9w4pa,45-54,Female,False,Sunny,20.4,Boxing Day,25.92
29694,2023-12-26 14:22:48,12,Chicago,USA,Airport,Pastry,Chocolate Chip Cookie,2.38,1,False,Credit Card,9ux07uln,45-54,Male,True,Cloudy,0.7,,2.38
29695,2023-12-26 14:29:27,41,Vancouver,CAN,Standalone,Sandwich,Ham & Cheese Croissant,5.17,1,True,Cash,8li74mec,,Female,False,Rainy,6.3,,4.91
29696,2023-12-26 14:36:30,34,Melbourne,AUS,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.81,1,False,Cash,acakaatg,,Male,False,Sunny,20.4,Boxing Day,6.81
29697,2023-12-26 14:47:23,40,Toronto,CAN,Standalone,Tea,Large Matcha Latte,4.78,1,False,Cash,u4cs6u9d,35-44,Male,False,Rainy,0.2,,4.78
29698,2023-12-26 14:47:54,29,Sydney,AUS,Mall Kiosk,Coffee,Large Mocha,5.55,1,False,Credit Card,nzsza920,,Female,False,,,Boxing Day,5.55
29699,2023-12-26 14:51:52,45,Vancouver,CAN,Standalone,Coffee,Medium Cappuccino,3.76,1,False,Mobile Wallet,r774jx46,35-44,Female,True,Rainy,6.3,,3.76
29700,2023-12-26 15:22:37,6,Los Angeles,USA,Standalone,Smoothie,Large Berry Blast,6.17,2,False,Cash,bhrg1zsx,45-54,Non-binary,False,Sunny,15.2,,12.34
29701,2023-12-26 15:39:31,44,Vancouver,CAN,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,5.93,4,False,Cash,8teb5bcq,25-34,Female,False,Rainy,6.3,,23.72
29702,2023-12-26 15:55:29,45,Vancouver,CAN,Standalone,Tea,Large Green Tea,3.01,1,False,Credit Card,a9kxqcr5,55-64,Female,False,Rainy,6.3,,3.01
29703,2023-12-26 15:56:00,35,Melbourne,AUS,Mall Kiosk,Coffee,Medium Mocha,4.71,2,True,Mobile Wallet,uvaydw0y,18-24,Male,True,Sunny,20.4,Boxing Day,8.48
29704,2023-12-26 15:56:49,44,Vancouver,CAN,Mall Kiosk,Coffee,Small Mocha,3.69,1,True,Mobile Wallet,fvvs6137,25-34,Female,True,,,,3.32
29705,2023-12-26 16:00:28,33,Melbourne,AUS,Standalone,Pastry,Scone,2.38,1,False,Cash,b4i32ago,35-44,Female,False,Sunny,20.4,Boxing Day,2.38
29706,2023-12-26 16:03:20,33,Melbourne,AUS,Standalone,Coffee,Medium Mocha,4.86,1,False,Credit Card,bu79etv4,25-34,Female,False,Sunny,20.4,Boxing Day,4.86
29707,2023-12-26 16:09:42,35,Melbourne,AUS,Mall Kiosk,Pastry,Scone,2.3,1,False,Credit Card,e5ewko3d,45-54,Male,True,Sunny,20.4,Boxing Day,2.3
29708,2023-12-26 17:02:27,35,Melbourne,AUS,Mall Kiosk,Tea,Large Chai Latte,5.08,1,False,Credit Card,70kbsj5x,45-54,Female,True,,,Boxing Day,5.08
29709,2023-12-26 17:11:35,14,Chicago,USA,Standalone,Smoothie,Large Berry Blast,5.98,1,False,Cash,qdzjelne,35-44,Female,False,Cloudy,0.7,,5.98
29710,2023-12-26 18:16:14,42,Vancouver,CAN,Standalone,Coffee,Medium Cappuccino,3.76,1,False,Mobile Wallet,vonuqba1,25-34,,False,Rainy,6.3,,3.76
29711,2023-12-26 19:59:14,41,Vancouver,CAN,Standalone,Coffee,Double Espresso,2.73,1,True,Cash,rmcxabfa,35-44,Female,False,Rainy,6.3,,2.59
29712,2023-12-26 20:20:02,6,Los Angeles,USA,Standalone,Merchandise,Tote Bag,14.7,1,True,Credit Card,5dsrbgic,35-44,Female,False,Sunny,15.2,,13.96
29713,2023-12-26 20:28:58,38,Toronto,CAN,Standalone,Tea,Medium Chai Latte,3.86,1,False,Cash,oeokl30j,35-44,Male,True,,,,3.86
29714,2023-12-26 21:16:13,42,Vancouver,CAN,Standalone,Coffee,Small Latte,3.38,1,False,Credit Card,hymuqw7d,35-44,Male,True,Rainy,6.3,,3.38
29715,2023-12-27 01:36:25,16,London,UK,Standalone,Coffee,Large Americano,2.93,1,False,Debit Card,3urxqwvw,65+,Female,False,Sunny,0.2,,2.93
29716,2023-12-27 04:02:50,27,Sydney,AUS,Standalone,Coffee,Small Mocha,4.46,1,False,Cash,s2rejkgz,18-24,Male,True,Rainy,24.5,,4.46
29717,2023-12-27 04:48:04,45,Vancouver,CAN,Standalone,Coffee,Large Americano,3.24,1,False,Credit Card,jle55sfe,25-34,Male,False,,,,3.24
29718,2023-12-27 06:39:22,30,Sydney,AUS,Standalone,Tea,Medium Chai Latte,4.62,3,False,Credit Card,ud0agfbf,18-24,Male,True,Rainy,24.5,,13.86
29719,2023-12-27 07:47:12,34,Melbourne,AUS,Mall Kiosk,Smoothie,Medium Berry Blast,5.76,2,False,Credit Card,qxvfi6xs,45-54,Female,True,Sunny,22.6,,11.52
29720,2023-12-27 08:02:09,6,Los Angeles,USA,Standalone,Pastry,Croissant,2.45,1,False,Debit Card,o8trgt87,18-24,Male,True,Sunny,11.6,,2.45
29721,2023-12-27 08:15:29,38,Toronto,CAN,Standalone,Pastry,Scone,2.02,1,False,Credit Card,042r9skb,45-54,Male,False,Sunny,-0.6,,2.02
29722,2023-12-27 08:25:28,38,Toronto,CAN,Standalone,Coffee,Large Latte,4.23,3,False,Cash,qsfuzyzv,65+,Female,False,Sunny,-0.6,,12.69
29723,2023-12-27 08:39:06,27,Sydney,AUS,Standalone,Merchandise,Coffee Mug,13.2,1,False,Cash,cll91p2x,,Female,False,Rainy,24.5,,13.2
29724,2023-12-27 09:22:31,40,Toronto,CAN,Standalone,Coffee,Small Latte,3.31,1,False,Cash,2k15kjj9,55-64,Female,True,Sunny,-0.6,,3.31
29725,2023-12-27 09:25:55,28,Sydney,AUS,Mall Kiosk,Coffee,Small Americano,2.88,1,True,Debit Card,b5suvu3x,45-54,Female,True,Rainy,24.5,,2.59
29726,2023-12-27 09:34:55,14,Chicago,USA,Standalone,Tea,Large Matcha Latte,4.94,1,False,Credit Card,55qll719,25-34,Female,False,Sunny,0.3,,4.94
29727,2023-12-27 09:41:10,6,Los Angeles,USA,Standalone,Tea,Small Green Tea,2.45,1,False,Credit Card,4nh6wqg2,25-34,Female,False,Sunny,11.6,,2.45
29728,2023-12-27 09:57:23,13,Chicago,USA,Mall Kiosk,Tea,Small Chai Latte,3.5,3,True,Cash,qau7w82r,25-34,Female,True,,,,9.45
29729,2023-12-27 09:59:21,31,Melbourne,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.02,3,False,Mobile Wallet,rr8vd9fr,25-34,,False,Sunny,22.6,,21.06
29730,2023-12-27 10:03:14,15,Chicago,USA,Standalone,Tea,Large Chai Latte,4.61,1,False,Cash,7cweb7ew,25-34,Male,False,Sunny,0.3,,4.61
29731,2023-12-27 10:57:24,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Americano,2.85,1,False,Credit Card,f1o61whl,35-44,Female,False,Sunny,11.6,,2.85
29732,2023-12-27 11:26:09,29,Sydney,AUS,Mall Kiosk,Pastry,Scone,2.35,1,False,Credit Card,rw0m07m1,25-34,Female,False,,,,2.35
29733,2023-12-27 11:35:34,29,Sydney,AUS,Mall Kiosk,Coffee,Small Mocha,4.32,1,False,Cash,yfre8vcu,35-44,Male,False,Rainy,24.5,,4.32
29734,2023-12-27 11:48:25,33,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,6,False,Credit Card,j3bxi2kk,45-54,Female,False,Sunny,22.6,,18.78
29735,2023-12-27 11:56:51,18,London,UK,Mall Kiosk,Smoothie,Large Berry Blast,5.19,1,False,Credit Card,aoqu0stw,35-44,Male,False,Sunny,0.2,,5.19
29736,2023-12-27 11:56:56,9,Los Angeles,USA,Mall Kiosk,Coffee,Large Cappuccino,4.37,1,False,Cash,tt9e23uj,18-24,Female,False,Sunny,11.6,,4.37
29737,2023-12-27 12:04:54,33,Melbourne,AUS,Standalone,Coffee,Large Mocha,5.62,2,False,Credit Card,w05ndc04,25-34,Female,True,Sunny,22.6,,11.24
29738,2023-12-27 12:25:45,13,Chicago,USA,Mall Kiosk,Pastry,Chocolate Chip Cookie,1.84,1,False,Debit Card,k5tc1jf2,18-24,Female,True,Sunny,0.3,,1.84
29739,2023-12-27 12:49:23,19,London,UK,Standalone,Coffee,Large Americano,2.93,2,False,Credit Card,izedih68,25-34,Male,True,Sunny,0.2,,5.86
29740,2023-12-27 13:06:47,3,New York,USA,Mall Kiosk,Coffee,Small Mocha,3.93,4,False,Mobile Wallet,gw0v3kf2,55-64,Male,False,Sunny,3.6,,15.72
29741,2023-12-27 13:20:07,31,Melbourne,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.02,2,False,Credit Card,qm092bim,55-64,Male,True,Sunny,22.6,,14.04
29742,2023-12-27 13:24:54,3,New York,USA,Mall Kiosk,Tea,Small Chai Latte,3.69,1,False,Credit Card,3rktv3fv,35-44,Male,False,Sunny,3.6,,3.69
29743,2023-12-27 14:42:49,23,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,1,False,Debit Card,z6hg50jp,35-44,Non-binary,True,Rainy,1.6,,4.51
29744,2023-12-27 14:59:55,10,Los Angeles,USA,Mall Kiosk,Coffee,Medium Mocha,4.28,1,False,Credit Card,rwqrlqsg,18-24,Female,False,Sunny,11.6,,4.28
29745,2023-12-27 15:00:55,27,Sydney,AUS,Standalone,Coffee,Small Mocha,4.46,2,True,Credit Card,jpp8ssj6,35-44,Female,True,Rainy,24.5,,8.03
29746,2023-12-27 15:03:08,41,Vancouver,CAN,Standalone,Pastry,Scone,2.07,1,False,Credit Card,gtmt5odb,25-34,Female,False,Rainy,6.8,,2.07
29747,2023-12-27 15:55:25,36,Toronto,CAN,Airport,Coffee,Small Latte,4.14,2,True,Credit Card,neh1avl3,55-64,Male,True,Sunny,-0.6,,7.45
29748,2023-12-27 16:03:34,7,Los Angeles,USA,Standalone,Pastry,Blueberry Muffin,2.94,1,False,Cash,e20iftgp,18-24,Male,True,Sunny,11.6,,2.94
29749,2023-12-27 16:10:21,40,Toronto,CAN,Standalone,Tea,Large Chai Latte,4.46,1,False,Credit Card,i4o3illi,35-44,Female,False,Sunny,-0.6,,4.46
29750,2023-12-27 16:47:41,33,Melbourne,AUS,Standalone,Sandwich,Chicken & Avocado Wrap,7.02,2,False,Credit Card,hyvf59xx,55-64,Male,False,Sunny,22.6,,14.04
29751,2023-12-27 17:15:55,9,Los Angeles,USA,Mall Kiosk,Merchandise,Tote Bag,14.26,1,True,Mobile Wallet,daqq1bq5,35-44,Female,False,Sunny,11.6,,13.55
29752,2023-12-27 17:22:34,21,Manchester,UK,Standalone,Coffee,Medium Americano,2.46,2,False,Debit Card,au2g4ts8,55-64,Female,True,Rainy,1.6,,4.92
29753,2023-12-27 17:34:01,31,Melbourne,AUS,Standalone,Pastry,Scone,2.38,2,False,Credit Card,g6mmhzkg,35-44,Male,True,Sunny,22.6,,4.76
29754,2023-12-27 17:45:03,10,Los Angeles,USA,Mall Kiosk,Coffee,Small Mocha,3.85,4,True,Credit Card,orl76xxh,65+,Male,True,Sunny,11.6,,13.86
29755,2023-12-27 17:52:42,33,Melbourne,AUS,Standalone,Coffee,Medium Cappuccino,4.32,1,False,Credit Card,edoywtqx,35-44,Male,True,Sunny,22.6,,4.32
29756,2023-12-27 18:51:08,3,New York,USA,Mall Kiosk,Tea,Large Green Tea,3.1,1,False,Debit Card,pgj8n5py,35-44,Male,True,Sunny,3.6,,3.1
29757,2023-12-27 22:05:11,34,Melbourne,AUS,Mall Kiosk,Coffee,Small Mocha,4.24,2,False,Credit Card,ybz6fzxn,55-64,Male,False,Sunny,22.6,,8.48
29758,2023-12-27 23:13:26,30,Sydney,AUS,Standalone,Tea,Large Chai Latte,5.33,1,False,Cash,xd39iwpz,55-64,Female,True,Rainy,24.5,,5.33
29759,2023-12-27 23:27:45,33,Melbourne,AUS,Standalone,Pastry,Chocolate Chip Cookie,2.16,1,False,Credit Card,y32jjywh,18-24,Female,False,Sunny,22.6,,2.16
29760,2023-12-28 00:24:17,17,London,UK,Standalone,Coffee,Medium Latte,3.4,1,False,Debit Card,2s5myc6n,55-64,Female,False,Rainy,11.0,,3.4
29761,2023-12-28 00:39:09,20,London,UK,Standalone,Pastry,Croissant,2.12,2,False,Mobile Wallet,2xsv88py,25-34,Female,False,Rainy,11.0,,4.24
29762,2023-12-28 00:51:20,3,New York,USA,Mall Kiosk,Coffee,Small Americano,2.62,3,False,Mobile Wallet,hihdy9fm,18-24,,False,Sunny,8.8,,7.86
29763,2023-12-28 00:51:35,13,Chicago,USA,Mall Kiosk,Coffee,Small Mocha,3.73,1,False,Credit Card,y48l0cv3,18-24,Female,False,Rainy,-0.4,,3.73
29764,2023-12-28 01:23:02,15,Chicago,USA,Standalone,Coffee,Medium Cappuccino,3.8,1,False,Credit Card,2k9qt3v0,55-64,Male,True,Rainy,-0.4,,3.8
29765,2023-12-28 05:36:14,21,Manchester,UK,Standalone,Sandwich,Ham & Cheese Croissant,4.51,2,False,Credit Card,31u5f1m1,55-64,Male,True,Cloudy,3.2,,9.02
29766,2023-12-28 06:27:03,15,Chicago,USA,Standalone,Pastry,Scone,2.09,1,False,Credit Card,r8ke9f15,35-44,Female,True,,,,2.09
29767,2023-12-28 06:40:31,30,Sydney,AUS,Standalone,Merchandise,Tote Bag,16.5,3,False,Mobile Wallet,oehczsvd,18-24,,False,Cloudy,23.1,,49.5
29768,2023-12-28 06:41:55,3,New York,USA,Mall Kiosk,Merchandise,Tote Bag,14.55,1,False,Cash,orww1zqa,35-44,Male,True,Sunny,8.8,,14.55
29769,2023-12-28 06:45:48,6,Los Angeles,USA,Standalone,Coffee,Single Espresso,2.84,1,False,Cash,cjxky6pn,45-54,Male,True,Sunny,17.5,,2.84
29770,2023-12-28 06:52:53,33,Melbourne,AUS,Standalone,Coffee,Single Espresso,3.13,1,False,Credit Card,p80rv1mw,25-34,Female,True,Rainy,21.9,,3.13
29771,2023-12-28 07:00:45,35,Melbourne,AUS,Mall Kiosk,Pastry,Croissant,2.62,1,True,Cash,esow1h0u,55-64,Female,True,Rainy,21.9,,2.36
29772,2023-12-28 07:29:56,40,Toronto,CAN,Standalone,Tea,Medium Earl Grey,2.58,2,False,Cash,fl69duk8,25-34,Female,False,Sunny,1.1,,5.16
29773,2023-12-28 07:45:26,21,Manchester,UK,Standalone,Pastry,Croissant,2.05,2,False,Credit Card,l48297gb,25-34,Male,False,Cloudy,3.2,,4.1
29774,2023-12-28 07:50:00,31,Melbourne,AUS,Standalone,Coffee,Double Espresso,3.13,3,False,Debit Card,ado8sg3z,35-44,Prefer not to say,False,Rainy,21.9,,9.39
29775,2023-12-28 08:24:20,10,Los Angeles,USA,Mall Kiosk,Sandwich,Chicken & Avocado Wrap,6.18,2,False,Credit Card,uxqbub2h,25-34,Female,False,,,,12.36
29776,2023-12-28 08:24:32,45,Vancouver,CAN,Standalone,Pastry,Croissant,2.35,2,False,Cash,ysgef17m,35-44,Female,False,Snowy,0.2,,4.7
29777,2023-12-28 08:31:12,44,Vancouver,CAN,Mall Kiosk,Tea,Medium Earl Grey,2.55,6,False,Credit Card,uwzoo0ke,,Female,False,Snowy,0.2,,15.3
29778,2023-12-28 08:48:03,35,Melbourne,AUS,Mall Kiosk,Coffee,Double Espresso,3.04,1,True,Mobile Wallet,ngyr0g05,18-24,Female,False,Rainy,21.9,,2.74
29779,2023-12-28 08:51:50,13,Chicago,USA,Mall Kiosk,Tea,Large Chai Latte,4.47,1,True,Credit Card,ef9cvq1a,45-54,Male,True,,,,4.25
29780,2023-12-28 08:52:13,19,London,UK,Standalone,Coffee,Double Espresso,2.46,1,False,Credit Card,0d86a1qz,45-54,,False,Rainy,11.0,,2.46
29781,2023-12-28 08:56:02,4,New York,USA,Mall Kiosk,Coffee,Large Cappuccino,4.46,3,False,Debit Card,26yiycax,65+,Male,False,Sunny,8.8,,13.38
29782,2023-12-28 08:57:07,8,Los Angeles,USA,Airport,Tea,Small Green Tea,3.06,1,True,Cash,a1h023pe,55-64,Male,True,Sunny,17.5,,2.75
29783,2023-12-28 08:58:01,36,Toronto,CAN,Airport,Coffee,Medium Latte,4.6,1,False,Credit Card,6zzkkwkv,25-34,Male,False,Sunny,1.1,,4.6
29784,2023-12-28 09:01:48,42,Vancouver,CAN,Standalone,Tea,Large Matcha Latte,4.89,3,False,Credit Card,220lu373,55-64,Male,False,Snowy,0.2,,14.67
